,0
2899,0.9999664
2900,0.18102352
2901,0.007334833
2902,0.014252614
2903,0.011513422
2904,0.77726215
2905,0.06813435
2906,0.0006584288
2907,0.0018472133
2908,0.99983656
2909,0.9995161
2910,0.99794453
2911,0.0034909656
2912,0.99731207
2913,0.16286069
2914,0.24649276
2915,0.00038286526
2916,0.6666559
2917,0.012287551
2918,0.99641055
2919,0.8837255
2920,0.13220009
2921,3.3340782e-06
2922,0.5768872
2923,0.8511352
2924,0.66495425
2925,0.83004844
2926,0.6874253
2927,0.7439675
2928,0.46245682
2929,0.010794074
2930,0.99786806
2931,0.0068037445
2932,0.019109761
2933,0.23616773
2934,0.14860767
2935,0.05105599
2936,0.013806884
2937,0.9832855
2938,0.6326589
2939,0.0038819034
2940,0.00808275
2941,0.09832613
2942,0.0013375207
2943,0.99818015
2944,0.87620556
2945,0.4042761
2946,0.9996716
2947,0.9687006
2948,0.0005447226
2949,0.99686146
2950,0.18146397
2951,0.009845133
2952,0.008867088
2953,0.8021409
2954,0.0067384755
2955,0.99997246
2956,0.011127851
2957,0.9664454
2958,0.0057507292
2959,0.094053
2960,0.09129757
2961,0.9140206
2962,0.00019780852
2963,0.12687682
2964,0.16135767
2965,0.18507378
2966,0.99163777
2967,0.21036884
2968,0.083248936
2969,0.6865057
2970,0.9800889
2971,0.16463017
2972,0.0015331104
2973,0.006726499
2974,0.0015015025
2975,0.9926232
2976,0.055810563
2977,0.5631329
2978,0.90614015
2979,0.06701524
2980,0.0046237977
2981,0.91926986
2982,0.9999982
2983,0.81346524
2984,0.88536805
2985,0.99335057
2986,0.0058181966
2987,0.06907468
2988,0.04974087
2989,0.03863882
2990,0.9997243
2991,0.015074582
2992,0.31802586
2993,0.0019190474
2994,0.96189266
2995,0.75700927
2996,0.0035368104
2997,0.04622886
2998,0.9989348
2999,0.99852306
3000,0.058616452
3001,0.99919826
3002,0.004502225
3003,0.7884931
3004,0.0059746066
3005,0.00023340942
3006,0.0007302301
3007,0.0004338998
3008,0.00040683305
3009,0.71573657
3010,9.3612885e-05
3011,0.0005066275
3012,0.014812237
3013,0.008383216
3014,0.00022815357
3015,0.014873302
3016,0.99643743
3017,0.013447073
3018,0.9893028
3019,0.05585292
3020,0.0012014678
3021,0.00063115056
3022,0.0020247367
3023,0.6342331
3024,0.0004720778
3025,0.99988747
3026,9.266787e-05
3027,0.97384495
3028,0.0016630713
3029,0.023774445
3030,0.15815116
3031,0.020066725
3032,0.00045238313
3033,0.9967926
3034,0.9682594
3035,0.33013663
3036,0.004473822
3037,0.9976459
3038,0.5930192
3039,0.029633392
3040,0.0014855001
3041,0.26389953
3042,0.7027123
3043,0.72578347
3044,0.00018823036
3045,0.2177085
3046,0.0032406794
3047,0.996503
3048,0.7454368
3049,3.454921e-05
3050,0.9941163
3051,0.94451934
3052,0.066809416
3053,0.9928067
3054,0.70604455
3055,0.0011196742
3056,0.3633105
3057,0.99245197
3058,0.99522203
3059,0.030566087
3060,0.116038434
3061,0.99996936
3062,0.0024425525
3063,0.0014841746
3064,0.0017455268
3065,0.17330965
3066,0.006512499
3067,0.9993579
3068,0.01996694
3069,0.006361108
3070,0.95313036
3071,0.6922582
3072,0.0036618866
3073,0.0020747662
3074,0.9982857
3075,0.09804613
3076,0.0028730114
3077,0.99870694
3078,0.9871366
3079,0.9568861
3080,0.04958447
3081,0.0047035906
3082,0.38877568
3083,0.9984181
3084,0.55141103
3085,0.97335374
3086,0.0017280501
3087,0.99286383
3088,0.90729487
3089,0.14113607
3090,0.00050086435
3091,0.026194183
3092,0.004659018
3093,0.973592
3094,0.011541878
3095,0.9915821
3096,0.0050067366
3097,0.008614448
3098,0.00010039872
3099,0.96344936
3100,0.81322294
3101,0.02435867
3102,0.026783131
3103,0.104852535
3104,0.96684104
3105,0.013262801
3106,0.9921774
3107,0.0008445402
3108,0.010461635
3109,0.012572039
3110,0.99958044
3111,0.00023048211
3112,0.042856224
3113,0.55794054
3114,0.016194467
3115,0.087616146
3116,0.9957889
3117,0.008046593
3118,0.41615543
3119,0.5923735
3120,0.836749
3121,0.69287777
3122,0.04604763
3123,0.18576124
3124,0.0029813715
3125,0.00017735374
3126,6.60495e-05
3127,0.9421681
3128,0.0007047185
3129,0.0786167
3130,0.6303083
3131,0.00329169
3132,0.033564664
3133,0.0013819772
3134,0.4410072
3135,0.007710456
3136,0.98995286
3137,0.012099856
3138,0.00087554817
3139,0.006568399
3140,0.03862944
3141,0.99993145
3142,0.9959727
3143,0.98474056
3144,0.6843191
3145,0.12944385
3146,0.011631738
3147,0.0036900085
3148,0.0006685813
3149,0.001573235
3150,0.99983096
3151,0.6612337
3152,0.99783164
3153,0.04328614
3154,0.0037154972
3155,0.0005706191
3156,0.00041310102
3157,0.0024508995
3158,0.07666089
3159,0.99674195
3160,1.2821177e-05
3161,0.8233588
3162,0.60011876
3163,0.0378534
3164,0.94757205
3165,0.97864085
3166,0.33809975
3167,0.9950478
3168,0.85112464
3169,0.99658763
3170,0.99777895
3171,0.07180872
3172,0.47330457
3173,0.95778394
3174,0.766783
3175,0.957174
3176,0.0004945325
3177,0.38694456
3178,0.0013156615
3179,0.02014565
3180,0.014099561
3181,0.8944542
3182,0.99993217
3183,0.47504652
3184,0.9996542
3185,0.99813205
3186,0.78589964
3187,0.000121476085
3188,0.009103261
3189,0.0020403925
3190,0.0071826163
3191,0.00016051505
3192,0.0001472546
3193,0.27659786
3194,0.0046845386
3195,0.9491938
3196,0.09610594
3197,0.00018873121
3198,0.9259023
3199,0.98501945
3200,0.018945912
3201,0.0011677453
3202,0.020287134
3203,0.05270362
3204,0.9999207
3205,0.11733653
3206,0.998453
3207,0.30288038
3208,0.99996364
3209,0.016553007
3210,0.95051634
3211,0.02454832
3212,0.001485665
3213,0.26730353
3214,0.9344704
3215,0.46938896
3216,0.23467442
3217,0.002056065
3218,0.0004174785
3219,0.9999988
3220,0.011826382
3221,0.24280164
3222,0.016293488
3223,0.0010081663
3224,0.0016140345
3225,7.4888565e-05
3226,0.0021991136
3227,0.001638665
3228,0.99614406
3229,0.28110245
3230,0.9991461
3231,0.44283345
3232,0.99955183
3233,0.78995115
3234,3.941093e-05
3235,0.002015793
3236,0.021133758
3237,0.012749587
3238,0.019444974
3239,0.12865616
3240,0.9311606
3241,0.99894315
3242,0.008524519
3243,0.95824575
3244,0.30584678
3245,0.880947
3246,0.0008753038
3247,0.99773043
3248,0.0005691449
3249,0.9986358
3250,0.9893203
3251,0.0061692786
3252,0.005400404
3253,0.010376154
3254,0.0014105929
3255,0.00028147077
3256,0.015544773
3257,0.9403011
3258,0.6611887
3259,0.27331457
3260,0.9330164
3261,0.063444115
3262,0.0018648861
3263,0.0057406034
3264,0.99981827
3265,2.0436235e-05
3266,0.011730988
3267,0.0052552554
3268,0.96952134
3269,0.99731594
3270,0.4697657
3271,0.0015966349
3272,0.98668844
3273,0.44633788
3274,0.00028014366
3275,0.0043264767
3276,0.9076583
3277,0.00076429825
3278,0.007486492
3279,0.35717666
3280,0.9972505
3281,0.00991653
3282,0.9991968
3283,0.0035268804
3284,0.003306724
3285,0.24079159
3286,0.0023574021
3287,0.024826156
3288,0.0007158724
3289,0.894709
3290,0.029353797
3291,0.9318497
3292,0.00052548765
3293,0.10304941
3294,0.8526326
3295,0.12802805
3296,0.9999956
3297,0.0001478833
3298,0.019438948
3299,0.99947876
3300,0.9989215
3301,0.04177533
3302,0.0030720618
3303,0.6768729
3304,0.07126241
3305,0.9995763
3306,0.96973777
3307,0.9570262
3308,0.89822435
3309,0.007275633
3310,0.027799184
3311,0.0023202335
3312,0.0043170997
3313,0.003984281
3314,0.00043647565
3315,0.9411632
3316,0.011110524
3317,0.998085
3318,0.0018983769
3319,0.0073363506
3320,0.7555474
3321,0.32207975
3322,0.7128681
3323,0.023267513
3324,0.24490696
3325,0.95151794
3326,0.013085766
3327,0.9835577
3328,0.96522164
3329,0.0041773715
3330,0.0035789367
3331,0.002862556
3332,0.11855164
3333,0.3260315
3334,0.99555993
3335,0.06055773
3336,0.0073281806
3337,0.9962297
3338,0.014161551
3339,0.013144818
3340,0.571541
3341,0.022667103
3342,0.010480108
3343,0.0002477338
3344,0.0010331357
3345,0.97052336
3346,0.99791414
3347,0.78293926
3348,0.00045170615
3349,0.9812118
3350,0.99998236
3351,0.00081752613
3352,0.012575536
3353,0.6832749
3354,0.03740587
3355,0.0032507204
3356,0.0039445185
3357,0.65064186
3358,0.006178222
3359,0.10457546
3360,0.99589586
3361,0.010359842
3362,0.003120253
3363,0.00043319518
3364,0.1508359
3365,0.99832815
3366,0.029472506
3367,0.08851009
3368,0.002515209
3369,0.037453625
3370,0.00037805
3371,0.025787583
3372,0.0056218514
3373,0.010760695
3374,0.019322362
3375,0.0005910142
3376,0.981371
3377,0.009506771
3378,0.9957008
3379,0.9882337
3380,0.9888713
3381,0.00021769071
3382,0.95642877
3383,0.9190181
3384,0.9147622
3385,0.99953294
3386,0.0028800934
3387,0.00013737337
3388,0.27989674
3389,0.99138016
3390,0.0027234112
3391,0.97028404
3392,7.0866845e-05
3393,0.56564885
3394,0.99097013
3395,0.91782266
3396,0.8969699
3397,0.9380576
3398,0.9919213
3399,0.9919377
3400,0.013924545
3401,0.8892757
3402,0.034220528
3403,5.0764582e-05
3404,0.00021943389
3405,0.5124115
3406,0.89715093
3407,0.9919478
3408,0.9793299
3409,0.0017926798
3410,0.0016620109
3411,0.9864429
3412,0.022131816
3413,0.3603992
3414,0.00044044649
3415,0.8604975
3416,0.99993134
3417,0.9691339
3418,0.048853613
3419,0.26343006
3420,0.07452954
3421,0.7955089
3422,0.8925782
3423,0.0002885396
3424,0.99207956
3425,0.8975794
3426,0.004691496
3427,0.7822759
3428,0.9743302
3429,0.0028153195
3430,0.9992894
3431,0.94765544
3432,0.047512062
3433,0.33075047
3434,0.0064311577
3435,0.22590125
3436,0.0048734653
3437,0.001084622
3438,0.00052299193
3439,0.0047587217
3440,3.015326e-05
3441,0.66897374
3442,0.08890241
3443,0.97919023
3444,1.9908903e-05
3445,0.74969083
3446,0.99999905
3447,0.0471788
3448,0.42258275
3449,0.00685097
3450,0.170703
3451,0.042396493
3452,0.0010028057
3453,0.00770203
3454,0.9875246
3455,0.007929632
3456,0.041729677
3457,0.0061115185
3458,0.00488631
3459,0.9991067
3460,0.33943793
3461,0.14291833
3462,0.008258117
3463,0.0006435767
3464,0.9709787
3465,0.83138955
3466,0.14206062
3467,0.0029812963
3468,0.06260595
3469,0.5536169
3470,0.014225174
3471,0.078569375
3472,0.99721956
3473,0.999859
3474,0.0009890703
3475,0.17214198
3476,0.64348745
3477,0.99993026
3478,0.047751836
3479,0.0098398905
3480,0.1265274
3481,0.00019486033
3482,0.0008650899
3483,2.5043182e-05
3484,0.037631676
3485,0.15580931
3486,0.038069442
3487,0.7399241
3488,0.8115842
3489,0.79214823
3490,0.0009648734
3491,0.8336108
3492,0.035515826
3493,0.99975353
3494,0.9619241
3495,0.4283334
3496,0.006757409
3497,0.0005707464
3498,0.69047934
3499,0.008731716
3500,0.53412056
3501,0.99846673
3502,0.15957062
3503,0.0008059803
3504,0.00010956989
3505,0.9468779
3506,0.03774365
3507,0.08256102
3508,0.00026770862
3509,0.0140065625
3510,0.93450725
3511,0.0242417
3512,0.563336
3513,0.9998671
3514,0.18263713
3515,0.028087595
3516,0.92952603
3517,0.0023267926
3518,0.000274534
3519,0.9960626
3520,0.18528354
3521,0.97701955
3522,0.01130872
3523,0.126237
3524,0.7911086
3525,0.0014705865
3526,0.0025437132
3527,0.002366974
3528,0.59399164
3529,0.99603647
3530,0.41986984
3531,0.9977551
3532,0.3405351
3533,0.000822163
3534,0.30438277
3535,0.0070052976
3536,0.012242636
3537,0.916698
3538,0.044475183
3539,0.9939453
3540,0.00035948242
3541,0.009130433
3542,0.00016720526
3543,0.9252046
3544,0.004231987
3545,0.2641667
3546,0.06432372
3547,0.8971117
3548,0.17592114
3549,0.97829926
3550,0.98704034
3551,0.55760235
3552,0.00040676017
3553,0.99962246
3554,0.99286383
3555,0.9855419
3556,0.97557664
3557,0.008194693
3558,0.8721243
3559,0.99984205
3560,0.00043533728
3561,0.9854402
3562,0.97707784
3563,0.16443409
3564,0.007524449
3565,0.0037917295
3566,0.724232
3567,0.00143811
3568,0.015545035
3569,0.00028302157
3570,0.73992795
3571,0.9761612
3572,0.9986265
3573,0.16835234
3574,0.10995514
3575,0.54389393
3576,0.0014258199
3577,0.9864383
3578,0.9947955
3579,0.009514645
3580,0.991215
3581,0.0011561827
3582,3.511231e-05
3583,0.089852124
3584,0.99156815
3585,0.017295921
3586,0.08176432
3587,0.9952242
3588,0.9530927
3589,0.20373635
3590,0.94212365
3591,0.0005677089
3592,0.99779093
3593,0.6390316
3594,0.8914187
3595,0.0003056798
3596,0.99987006
3597,0.000100252255
3598,0.5598459
3599,0.0033243499
3600,0.11888338
3601,0.99961436
3602,0.029858842
3603,0.018436333
3604,0.0015179588
3605,0.0008128149
3606,0.06996269
3607,0.00054099015
3608,0.043763857
3609,0.05257306
3610,0.00993678
3611,0.9987093
3612,0.010714789
3613,0.04627637
3614,0.030932985
3615,0.9981217
3616,0.024559086
3617,0.0008689475
3618,0.98375964
3619,0.7229845
3620,0.904709
3621,0.84182894
3622,0.0027175273
3623,0.99988973
3624,0.9660881
3625,0.9120214
3626,0.99999857
3627,0.9630696
3628,0.0019435699
3629,0.8194167
3630,0.0060861176
3631,0.0043061622
3632,0.88743246
3633,0.011851439
3634,0.021355938
3635,0.0005324279
3636,0.008057848
3637,0.63461894
3638,0.15726028
3639,0.8371462
3640,0.052020397
3641,0.9842387
3642,0.7565457
3643,0.99935013
3644,0.0039670286
3645,0.09601884
3646,0.98482645
3647,6.293605e-05
3648,0.6078312
3649,0.21684621
3650,0.99992836
3651,0.010928109
3652,0.849494
3653,0.006846452
3654,3.4733384e-05
3655,0.0065342053
3656,0.017518854
3657,0.004976694
3658,0.99404955
3659,0.5776849
3660,0.04211029
3661,0.77563864
3662,0.00035840538
3663,0.0054205204
3664,0.13405144
3665,0.072340846
3666,0.00016616865
3667,8.472701e-06
3668,0.9942521
3669,0.0031250373
3670,0.5781856
3671,0.8441562
3672,0.008149231
3673,0.9924061
3674,0.97792995
3675,0.99775714
3676,0.9296839
3677,0.9945326
3678,0.78512025
3679,0.98394114
3680,0.370362
3681,0.5922254
3682,0.014027157
3683,0.001507745
3684,0.06906923
3685,0.0032913052
3686,0.0002023404
3687,0.0036191999
3688,0.86088765
3689,0.99094677
3690,0.011243988
3691,0.7975031
3692,0.9993325
3693,0.0055429367
3694,0.052904464
3695,1.4265042e-05
3696,0.21705472
3697,0.10744726
3698,0.9104854
3699,3.556327e-05
3700,0.002530566
3701,0.9802578
3702,0.21153297
3703,0.030673994
3704,0.005168717
3705,0.99967444
3706,0.003138359
3707,0.9574648
3708,0.047932863
3709,0.00031285972
3710,0.48571584
3711,0.00011886616
3712,0.99563956
3713,0.8351037
3714,0.0008244876
3715,0.007995208
3716,0.9781985
3717,0.9989008
3718,0.9986626
3719,0.0025486979
3720,0.01573488
3721,0.99970967
3722,0.9743208
3723,0.25010192
3724,0.9998512
3725,0.82056916
3726,0.9919722
3727,0.09655713
3728,0.98597753
3729,0.6679718
3730,0.002468044
3731,0.34594953
3732,0.16972663
3733,1.7630227e-05
3734,0.26056978
3735,0.0008104078
3736,0.98796964
3737,0.002175553
3738,0.00049795624
3739,0.0015774741
3740,0.10600942
3741,0.14737827
3742,0.9479346
3743,0.03915415
3744,0.05661141
3745,0.63394874
3746,0.025532218
3747,0.5339633
3748,0.009685852
3749,0.01153122
3750,0.0025493538
3751,0.00041569542
3752,0.8232654
3753,0.0014666609
3754,0.0002683884
3755,0.00023744526
3756,0.19510496
3757,0.018256124
3758,0.877123
3759,0.8289349
3760,0.003538345
3761,0.04294967
3762,0.92926425
3763,0.019037666
3764,0.97970414
3765,0.50470865
3766,0.00021433912
3767,0.015267572
3768,0.9999629
3769,0.00015750519
3770,0.9868557
3771,0.00055121235
3772,0.0002715621
3773,0.012614254
3774,0.16891217
3775,0.9993679
3776,0.05945035
3777,0.004868198
3778,0.9971782
3779,0.9624132
3780,0.0072637675
3781,5.8513702e-05
3782,0.0025496145
3783,0.011107652
3784,0.007248908
3785,0.9956357
3786,0.046158068
3787,0.00050446985
3788,0.009905815
3789,0.00043133434
3790,0.038010247
3791,0.16530187
3792,0.6919098
3793,0.46694598
3794,5.379011e-05
3795,0.9952709
3796,0.0001928186
3797,0.2266389
3798,0.008349396
3799,0.006452167
3800,0.6611767
3801,0.030555364
3802,0.028314678
3803,0.9701663
3804,0.8109279
3805,0.7993705
3806,0.00083585805
3807,0.1118124
3808,0.99918383
3809,0.072621696
3810,0.026235545
3811,0.11223161
3812,0.9961898
3813,0.0016323833
3814,0.30645353
3815,0.6013783
3816,0.0013081551
3817,0.999482
3818,0.8411786
3819,0.9357614
3820,0.8771329
3821,0.9809542
3822,0.0054170513
3823,0.005723331
3824,0.13038698
3825,0.0044768876
3826,0.70321417
3827,0.7996794
3828,0.9877735
3829,0.99631363
3830,0.0023874647
3831,0.98124975
3832,0.9997445
3833,0.004683783
3834,0.13379996
3835,0.0060530133
3836,0.009273483
3837,0.0018516469
3838,0.11658719
3839,0.00085511565
3840,0.06403985
3841,0.9542648
3842,0.99783176
3843,0.014634471
3844,0.14497101
3845,0.9777634
3846,0.059379112
3847,0.9987029
3848,0.013521281
3849,0.023972727
3850,0.1290456
3851,0.003764008
3852,0.00063682394
3853,0.043969404
3854,0.99869055
3855,0.902512
3856,0.8647603
3857,0.9508588
3858,0.08546993
3859,0.09769909
3860,0.28523844
3861,0.060632963
3862,0.16600177
3863,0.048191443
3864,0.14267936
3865,0.9930577
3866,0.0015807631
3867,0.008490898
3868,0.80449325
3869,0.7865522
3870,0.10028159
3871,0.02009685
3872,0.0555855
3873,0.99997354
3874,0.0031705871
3875,0.9767025
3876,0.121429555
3877,0.9513438
3878,0.99945194
3879,0.022019584
3880,0.00108377
3881,0.004327572
3882,0.03903422
3883,0.039827086
3884,0.99961096
3885,0.9987503
3886,0.8256112
3887,0.0018968866
3888,0.97394603
3889,0.0036123558
3890,0.99716455
3891,0.84912664
3892,0.66852844
3893,0.23755111
3894,0.0024314483
3895,0.0031258883
3896,0.98667914
3897,0.040544845
3898,0.0002490667
3899,0.984194
3900,0.0047155484
3901,0.8213339
3902,0.3628686
3903,0.042890888
3904,0.06585799
3905,0.0032103658
3906,0.82027566
3907,0.05435334
3908,0.99999917
3909,0.99803823
3910,0.009064833
3911,0.59550625
3912,0.9984634
3913,0.74167866
3914,0.26176217
3915,0.8194305
3916,0.0004308225
3917,0.006849857
3918,7.155345e-05
3919,0.2808273
3920,0.8934006
3921,0.26243424
3922,0.95634186
3923,0.0022149938
3924,0.027474297
3925,0.9309746
3926,0.99262357
3927,0.00055215776
3928,0.7402458
3929,0.9730933
3930,0.5138061
3931,0.0063932957
3932,0.004609988
3933,0.010560973
3934,0.9998758
3935,0.04164909
3936,0.04290651
3937,0.3816109
3938,0.0035253142
3939,0.8231025
3940,0.9408331
3941,2.0505477e-06
3942,0.15885031
3943,0.0091817
3944,0.5163665
3945,0.003894521
3946,0.0002756991
3947,0.9616389
3948,0.00061511854
3949,0.05875199
3950,0.01660283
3951,0.0015509496
3952,0.89411277
3953,0.68670034
3954,0.028145278
3955,0.42096844
3956,0.01059199
3957,0.9996505
3958,0.1477983
3959,0.9960134
3960,0.9998392
3961,0.67163306
3962,0.03343366
3963,0.10148858
3964,0.00013865146
3965,0.017860437
3966,0.00028240887
3967,0.9359555
3968,0.0017239839
3969,0.0002532194
3970,0.99225664
3971,0.95496714
3972,0.00036115063
3973,0.16876121
3974,0.8330129
3975,0.015872309
3976,0.0010901189
3977,0.17897682
3978,0.0019860666
3979,0.051551674
3980,0.7068614
3981,0.9804037
3982,0.20964925
3983,2.5018095e-05
3984,4.248395e-06
3985,0.9763022
3986,0.00088324194
3987,6.525808e-05
3988,0.002675556
3989,0.9559284
3990,0.00070971233
3991,0.7978789
3992,0.9133164
3993,0.121260814
3994,0.9858436
3995,0.16938841
3996,0.0042938637
3997,0.76395875
3998,0.0122282915
3999,0.9990277
4000,0.028246727
4001,0.61315435
4002,0.0010714572
4003,0.13785666
4004,0.7893392
4005,0.01135447
4006,0.99995613
4007,0.014173286
4008,0.983089
4009,0.12775894
4010,0.18260208
4011,0.17227729
4012,0.8248473
4013,0.0064126956
4014,0.0029552432
4015,0.014968816
4016,0.0015141079
4017,0.00038563492
4018,0.00033527918
4019,0.9658355
4020,0.98076504
4021,0.99851733
4022,0.9547318
4023,0.99899656
4024,0.13868533
4025,0.00031116922
4026,0.9808216
4027,0.011776089
4028,7.756022e-05
4029,3.6101905e-05
4030,0.026341688
4031,0.98325825
4032,0.6920307
4033,0.9070169
4034,0.8898421
4035,0.002769352
4036,0.94340146
4037,0.39057213
4038,0.00097639684
4039,0.0014647801
4040,0.03423664
4041,0.0399963
4042,0.9729542
4043,0.055242237
4044,0.45983967
4045,0.010386329
4046,0.83181673
4047,0.74502784
4048,0.97451323
4049,0.9999901
4050,0.0025608272
4051,0.0014094401
4052,0.021219065
4053,0.9399565
4054,0.007676467
4055,0.21970533
4056,0.9931092
4057,1.0904876e-05
4058,0.0049762195
4059,0.006559773
4060,0.9996834
4061,0.002762179
4062,0.7790674
4063,0.0025964887
4064,0.44520482
4065,0.00032737793
4066,0.9983853
4067,0.409992
4068,0.013974851
4069,0.0028606171
4070,0.12127437
4071,0.00027655892
4072,0.16950278
4073,0.30396423
4074,0.6203786
4075,0.0846714
4076,0.00024657938
4077,0.012872137
4078,0.012063505
4079,0.48989263
4080,0.00611841
4081,0.54159445
4082,0.028920395
4083,0.999231
4084,0.9999347
4085,0.020012511
4086,0.005156963
4087,0.9451357
4088,0.0020015799
4089,0.017485809
4090,0.009119396
4091,0.00074119965
4092,0.061696313
4093,0.029429143
4094,0.95936334
4095,0.98750985
4096,0.0005872057
4097,0.8659847
4098,0.0016392767
4099,0.008222096
4100,0.9998006
4101,0.008708441
4102,0.0041342704
4103,0.99996877
4104,0.064868286
4105,0.0066552768
4106,0.055390947
4107,0.0045813126
4108,0.9908036
4109,0.9994936
4110,0.95773965
4111,0.3559761
4112,8.208315e-05
4113,0.0009681244
4114,0.9733786
4115,0.00035396175
4116,0.9049382
4117,0.9556205
4118,0.9038632
4119,0.0095371
4120,0.9977575
4121,0.9332833
4122,0.994975
4123,0.0015634634
4124,0.025725476
4125,0.98052764
4126,0.002691388
4127,0.14715035
4128,0.9999788
4129,8.269004e-05
4130,0.92298204
4131,0.92832816
4132,0.04181724
4133,9.543462e-06
4134,0.0019024641
4135,0.8720831
4136,0.0010661351
4137,0.0016618755
4138,0.11916273
4139,0.0005022723
4140,0.8031029
4141,0.00031740588
4142,0.009659303
4143,0.112895854
4144,0.998955
4145,0.0110420585
4146,0.03788703
4147,0.68045473
4148,0.9597047
4149,0.015495811
4150,0.0017640633
4151,0.014019977
4152,8.855826e-06
4153,0.014318094
4154,0.99999857
4155,0.009558488
4156,0.5123636
4157,0.9833483
4158,0.66669303
4159,0.02029721
4160,0.004082773
4161,0.7357159
4162,0.0015130069
4163,0.93312824
4164,0.0012044309
4165,0.98248005
4166,0.9523189
4167,0.4795971
4168,0.001550765
4169,0.9919045
4170,0.019179612
4171,0.961078
4172,0.9715507
4173,0.015531044
4174,0.991409
4175,0.0017453565
4176,0.0022339628
4177,0.97947913
4178,0.00048427586
4179,0.056719538
4180,0.9432036
4181,0.013676935
4182,0.0005771492
4183,0.9870006
4184,0.84005076
4185,0.79384893
4186,0.95220435
4187,0.00069959613
4188,0.08373704
4189,0.6267396
4190,0.7134348
4191,0.9999708
4192,0.5523302
4193,0.99954236
4194,0.99317247
4195,0.0008794968
4196,0.9158096
4197,0.33066434
4198,0.9969561
4199,0.85543203
4200,0.9812258
4201,0.9532014
4202,0.005097963
4203,0.99799675
4204,2.9179395e-05
4205,0.0010546045
4206,0.9942411
4207,0.97638243
4208,0.99998474
4209,0.6607406
4210,0.6417476
4211,0.9429299
4212,0.15873113
4213,0.00012313129
4214,0.9600873
4215,0.05028788
4216,0.99522436
4217,0.18589412
4218,0.995812
4219,0.0029060496
4220,0.13549082
4221,0.0016261418
4222,0.51672447
4223,0.97266036
4224,0.008853726
4225,0.00059671
4226,0.007804696
4227,0.95771104
4228,0.008965066
4229,0.13617565
4230,0.9995047
4231,0.0021675467
4232,0.988395
4233,0.008008508
4234,0.9335877
4235,0.9701358
4236,0.14474788
4237,0.020099513
4238,0.0074003553
4239,0.058215063
4240,0.09489727
4241,0.76600564
4242,0.23904808
4243,0.95026696
4244,0.0010483384
4245,0.97503227
4246,0.05234251
4247,0.25409266
4248,0.0025573252
4249,0.22942838
4250,0.02403773
4251,0.00815159
4252,0.05270533
4253,0.24463259
4254,0.18453413
4255,0.0022244311
4256,0.9467438
4257,0.8016439
4258,0.01914168
4259,0.99960357
4260,5.6758818e-05
4261,0.99976844
4262,0.9454265
4263,0.67245615
4264,0.95912325
4265,6.734262e-05
4266,0.029517911
4267,0.021459915
4268,0.4278808
4269,0.87657994
4270,0.04199691
4271,0.98172414
4272,0.00019967658
4273,0.046754926
4274,0.9789292
4275,0.9737707
4276,0.9404366
4277,0.001040261
4278,0.018242765
4279,0.999767
4280,0.9958687
4281,0.00068602076
4282,0.00080985355
4283,0.000371338
4284,0.40745142
4285,0.12813225
4286,0.0790487
4287,0.005009773
4288,0.04318223
4289,0.22130732
4290,7.857369e-05
4291,0.76857555
4292,0.0032595901
4293,0.24130876
4294,0.0036990019
4295,0.004027668
4296,0.13920458
4297,0.9927791
4298,0.028743705
4299,0.19452353
4300,0.0027386916
4301,0.72726554
4302,0.005232983
4303,0.9673981
4304,0.9994442
4305,0.010918748
4306,0.056402978
4307,0.8345446
4308,0.99978656
4309,0.030365607
4310,0.7929452
4311,0.75709593
4312,0.001238082
4313,0.9999976
4314,0.9098102
4315,0.97581613
4316,0.97624683
4317,0.96900046
4318,0.22173126
4319,0.021786531
4320,0.08312916
4321,0.72745955
4322,0.032528337
4323,0.74165463
4324,0.98171705
4325,0.00041840223
4326,0.014779664
4327,0.0024473858
4328,0.060870066
4329,0.034909897
4330,0.003658746
4331,0.007935535
4332,0.0020965592
4333,0.00022144953
4334,0.034819715
4335,0.103279
4336,0.9862548
4337,0.2906424
4338,0.014026043
4339,0.000175217
4340,0.12453068
4341,0.9620172
4342,0.14081833
4343,0.009840685
4344,0.008060916
4345,0.0010823921
4346,0.0055890847
4347,0.10782755
4348,0.00083967985
4349,0.0005856929
4350,0.8518865
4351,0.0010838376
4352,3.9626986e-05
4353,0.018936926
4354,0.33461842
4355,0.99486107
4356,0.1260668
4357,0.8359211
4358,0.99879956
4359,0.00010599033
4360,0.0037625527
4361,0.281246
4362,0.012749694
4363,0.06883037
4364,0.9700633
4365,0.006579585
4366,0.042300295
4367,0.0013967315
4368,0.779371
4369,0.0046014907
4370,4.0593375e-05
4371,0.9979215
4372,0.010720537
4373,0.9928256
4374,0.016600525
4375,0.0006092118
4376,0.0019102442
4377,0.0011732633
4378,0.17797108
4379,0.022510033
4380,0.077489935
4381,0.918375
4382,0.004605253
4383,0.99999857
4384,0.9938253
4385,0.20016508
4386,0.0017981508
4387,0.00031895292
4388,0.048673272
4389,0.99499834
4390,0.3215547
4391,0.35707268
4392,0.82053137
4393,0.046950843
4394,0.9998647
4395,0.7737484
4396,0.0005294101
4397,0.006819206
4398,0.7842925
4399,0.15963955
4400,0.99542
4401,0.007932671
4402,0.39464962
4403,0.040873896
4404,0.6446239
4405,0.0042423164
4406,0.08061021
4407,1.50216965e-05
4408,0.04956789
4409,6.932541e-05
4410,0.6052959
4411,0.20991874
